21.55280876159668,21.497814178466797,1,0.01
20.588529586791992,20.544843673706055,2,0.01
20.052549362182617,20.00832176208496,3,0.01
19.572538375854492,19.523006439208984,4,0.01
19.128341674804688,19.07284927368164,5,0.01
18.71621322631836,18.655046463012695,6,0.01
18.33321762084961,18.266828536987305,7,0.01
17.976667404174805,17.905519485473633,8,0.01
17.64413070678711,17.56865882873535,9,0.01
17.333406448364258,17.254011154174805,10,0.01
17.04250717163086,16.959558486938477,11,0.01
16.769638061523438,16.6834774017334,12,0.01
16.51319122314453,16.424123764038086,13,0.01
16.271705627441406,16.180017471313477,14,0.01
16.043874740600586,15.949821472167969,15,0.01
15.828519821166992,15.73233413696289,16,0.01
15.624577522277832,15.526474952697754,17,0.01
15.431093215942383,15.331262588500977,18,0.01
15.247204780578613,15.145821571350098,19,0.01
15.072135925292969,14.969359397888184,20,0.01
14.905186653137207,14.801161766052246,21,0.01
14.745729446411133,14.640583992004395,22,0.01
14.59319019317627,14.487041473388672,23,0.01
14.447053909301758,14.340012550354004,24,0.01
14.306856155395508,14.199013710021973,25,0.01
14.172174453735352,14.063621520996094,26,0.01
14.042625427246094,13.933440208435059,27,0.01
13.917860984802246,13.808115005493164,28,0.01
13.797562599182129,13.687324523925781,29,0.01
13.681446075439453,13.570775032043457,30,0.01
13.56924819946289,13.458199501037598,31,0.01
13.460725784301758,13.349349975585938,32,0.01
13.35566234588623,13.244002342224121,33,0.01
13.253854751586914,13.141956329345703,34,0.01
13.155120849609375,13.043020248413086,35,0.01
13.059288024902344,12.947020530700684,36,0.01
12.96619987487793,12.853800773620605,37,0.01
12.875716209411621,12.763214111328125,38,0.01
12.787699699401855,12.67512321472168,39,0.01
12.702030181884766,12.58940315246582,40,0.01
12.618592262268066,12.505938529968262,41,0.01
12.53727912902832,12.424623489379883,42,0.01
12.457992553710938,12.345353126525879,43,0.01
12.380640983581543,12.268038749694824,44,0.01
12.305139541625977,12.192591667175293,45,0.01
12.231409072875977,12.11893081665039,46,0.01
12.15937328338623,12.046980857849121,47,0.01
12.088961601257324,11.976670265197754,48,0.01
12.020109176635742,11.907931327819824,49,0.01
11.952754020690918,11.840702056884766,50,0.01
11.886839866638184,11.774925231933594,51,0.01
11.822309494018555,11.710543632507324,52,0.01
11.759112358093262,11.647505760192871,53,0.01
11.697199821472168,11.585761070251465,54,0.01
11.636526107788086,11.525264739990234,55,0.01
11.577046394348145,11.465971946716309,56,0.01
11.518720626831055,11.40783977508545,57,0.01
11.461509704589844,11.350828170776367,58,0.01
11.405375480651855,11.294902801513672,59,0.01
11.350281715393066,11.240023612976074,60,0.01
11.296195983886719,11.186159133911133,61,0.01
11.243087768554688,11.133275985717773,62,0.01
11.190923690795898,11.081343650817871,63,0.01
11.139676094055176,11.030332565307617,64,0.01
11.089316368103027,10.98021411895752,65,0.01
11.03981876373291,10.930960655212402,66,0.01
10.991156578063965,10.882548332214355,67,0.01
10.943305969238281,10.834949493408203,68,0.01
10.896244049072266,10.7881441116333,69,0.01
10.849946022033691,10.742107391357422,70,0.01
10.804393768310547,10.696816444396973,71,0.01
10.759565353393555,10.652254104614258,72,0.01
10.715439796447754,10.6083984375,73,0.01
10.67199993133545,10.565227508544922,74,0.01
10.629225730895996,10.522726058959961,75,0.01
10.587100982666016,10.480876922607422,76,0.01
10.545607566833496,10.43966007232666,77,0.01
10.504729270935059,10.399060249328613,78,0.01
10.464449882507324,10.359060287475586,79,0.01
10.424755096435547,10.319647789001465,80,0.01
10.38563060760498,10.280805587768555,81,0.01
10.347061157226562,10.242521286010742,82,0.01
10.309033393859863,10.204778671264648,83,0.01
10.271533012390137,10.16756534576416,84,0.01
10.234550476074219,10.130868911743164,85,0.01
10.198070526123047,10.09467601776123,86,0.01
10.16208267211914,10.058976173400879,87,0.01
10.126574516296387,10.023756980895996,88,0.01
10.091533660888672,9.989006042480469,89,0.01
10.056952476501465,9.954713821411133,90,0.01
10.022818565368652,9.920869827270508,91,0.01
9.989120483398438,9.887462615966797,92,0.01
9.955852508544922,9.854484558105469,93,0.01
9.92300033569336,9.82192325592041,94,0.01
9.890557289123535,9.789770126342773,95,0.01
9.858514785766602,9.758016586303711,96,0.01
9.826862335205078,9.726655960083008,97,0.01
9.795594215393066,9.69567584991455,98,0.01
9.764699935913086,9.665071487426758,99,0.01
9.734170913696289,9.634832382202148,100,0.01
9.704002380371094,9.604950904846191,101,0.01
9.67418384552002,9.575421333312988,102,0.01
9.644709587097168,9.546236038208008,103,0.01
9.615571975708008,9.517385482788086,104,0.01
9.586764335632324,9.488865852355957,105,0.01
9.558280944824219,9.460667610168457,106,0.01
9.530115127563477,9.43278694152832,107,0.01
9.502257347106934,9.4052152633667,108,0.01
9.474706649780273,9.377947807312012,109,0.01
9.447452545166016,9.350976943969727,110,0.01
9.420490264892578,9.324297904968262,111,0.01
9.393816947937012,9.297905921936035,112,0.01
9.367423057556152,9.271794319152832,113,0.01
9.341306686401367,9.245957374572754,114,0.01
9.315460205078125,9.220391273498535,115,0.01
9.289878845214844,9.195088386535645,116,0.01
9.264559745788574,9.17004680633545,117,0.01
9.239496231079102,9.145259857177734,118,0.01
9.214683532714844,9.120722770690918,119,0.01
9.190116882324219,9.096430778503418,120,0.01
9.165791511535645,9.072381019592285,121,0.01
9.141706466674805,9.048567771911621,122,0.01
9.117852210998535,9.024986267089844,123,0.01
9.09422779083252,9.00163459777832,124,0.01
9.070829391479492,8.978504180908203,125,0.01
