5.667364597320557,5.637567043304443,0
1.820623517036438,1.8224698305130005,10
1.2196331024169922,1.2181719541549683,20
0.9819403886795044,0.9791691899299622,30
0.8691974878311157,0.8659313321113586,40
0.8009271621704102,0.7977843284606934,50
0.760185182094574,0.7585033774375916,60
0.7298768758773804,0.7271873950958252,70
0.7052789330482483,0.7032807469367981,80
0.689204752445221,0.6870061159133911,90
0.6785212159156799,0.6766908168792725,100
0.6657518744468689,0.6641348004341125,110
0.6573892831802368,0.6557642221450806,120
0.6487306356430054,0.6474893093109131,130
0.6408820152282715,0.6404901146888733,140
0.6352065205574036,0.6339079141616821,150
0.6317411661148071,0.6307997107505798,160
0.6291153430938721,0.6283531785011292,170
0.6245990991592407,0.6255976557731628,180
0.6198660731315613,0.6198607087135315,190
0.618889331817627,0.6195222735404968,200
0.6154664158821106,0.6165087819099426,210
0.6133583188056946,0.6135864853858948,220
0.6103492379188538,0.6108744740486145,230
0.6071214079856873,0.6077773571014404,240
0.6067634224891663,0.6077042818069458,250
0.6081071496009827,0.6086829304695129,260
0.6035303473472595,0.6041944026947021,270
0.6036790013313293,0.6041025519371033,280
0.6017239689826965,0.6031010150909424,290
0.6013742089271545,0.6023997068405151,300
0.6000600457191467,0.6021897792816162,310
0.5994269847869873,0.6010978817939758,320
0.5957508087158203,0.5970922708511353,330
0.5971001386642456,0.5986106991767883,340
0.5946780443191528,0.5956387519836426,350
0.5951463580131531,0.597052812576294,360
0.5930377840995789,0.5942889451980591,370
0.5942457914352417,0.5966801643371582,380
0.5916159152984619,0.5934995412826538,390
0.5922654867172241,0.5932621955871582,400
0.5916556715965271,0.592868447303772,410
0.5910885334014893,0.5920284986495972,420
0.5885941386222839,0.5904632806777954,430
0.5902462601661682,0.5923667550086975,440
0.5889657735824585,0.590805172920227,450
0.5879634022712708,0.5894688367843628,460
0.5895616412162781,0.5917952060699463,470
0.5881558060646057,0.5908266305923462,480
0.5869013071060181,0.5879970788955688,490
0.5856618285179138,0.5870043039321899,500
0.5882929563522339,0.5897719860076904,510
0.5873891115188599,0.5897150039672852,520
0.586161196231842,0.5874646306037903,530
0.5852179527282715,0.5875450372695923,540
0.5850713849067688,0.5875793695449829,550
0.5853067636489868,0.5877062082290649,560
0.584060788154602,0.586218535900116,570
0.5853766202926636,0.5875917077064514,580
0.5844070315361023,0.5867235660552979,590
0.5824251174926758,0.584331214427948,600
0.5829575657844543,0.5850991010665894,610
0.5849747657775879,0.586501955986023,620
0.5847145915031433,0.586710512638092,630
0.5844970345497131,0.5864007472991943,640
0.5844588875770569,0.5862494707107544,650
0.582055926322937,0.5841355323791504,660
0.5847366452217102,0.5871877074241638,670
0.5839850306510925,0.5875416398048401,680
0.5813023447990417,0.583742082118988,690
0.5805637836456299,0.5833370089530945,700
0.5805544257164001,0.5829830169677734,710
0.5797195434570312,0.5817649960517883,720
0.5812621712684631,0.5837571620941162,730
0.5805150866508484,0.58278888463974,740
0.5818718671798706,0.5842443108558655,750
0.5809216499328613,0.5830389261245728,760
0.5825837254524231,0.5853092670440674,770
0.5793847441673279,0.5816656351089478,780
0.5810859203338623,0.5828380584716797,790
0.5821107625961304,0.5848081707954407,800
0.5802057385444641,0.5828547477722168,810
0.580603301525116,0.5832076668739319,820
0.5795885324478149,0.5816373825073242,830
0.5782923102378845,0.5817239880561829,840
0.5794974565505981,0.5817140340805054,850
0.5791911482810974,0.5818800926208496,860
0.5788695812225342,0.5807880759239197,870
0.5817044377326965,0.5843738913536072,880
0.5788745284080505,0.5815608501434326,890
0.5800982117652893,0.583173930644989,900
0.580448567867279,0.5822043418884277,910
0.5791556239128113,0.5812051892280579,920
0.5787992477416992,0.5811218023300171,930
0.5792143940925598,0.5817103385925293,940
0.5781406760215759,0.5812370181083679,950
0.5812826752662659,0.5838567018508911,960
0.5779547095298767,0.5806559324264526,970
0.5784868597984314,0.5806787610054016,980
0.5801756978034973,0.5827649831771851,990
0.5794358849525452,0.5825032591819763,1000
